timestamp,thermistor_v,photoresistor_v
2732.0,2.06,4.26
2732.5,2.06,4.27
2733.0,2.06,4.26
2733.5,2.06,4.26
2734.0,2.06,4.26
2734.5,2.06,4.26
2735.0,2.06,4.26
2735.5,2.06,4.26
2736.0,2.06,4.26
2736.5,2.06,4.26
2737.0,2.06,4.26
2737.5,2.06,4.26
2738.0,2.06,4.26
2738.5,2.06,4.26
2739.0,2.06,4.26
2739.5,2.06,4.26
2740.0,2.06,4.26
2740.5,2.06,4.26
2741.0,2.06,4.27
2741.5,2.06,4.26
2742.0,2.06,4.26
2742.5,2.06,4.27
2743.0,2.06,4.27
2743.5,2.06,4.26
2744.0,2.06,4.27
2744.5,2.06,4.26
2745.0,2.06,4.26
2745.5,2.06,4.26
2746.0,2.06,4.26
2746.5,2.06,4.27
2747.0,2.06,4.26
2747.5,2.06,4.27
2748.0,2.06,4.27
2748.5,2.06,4.27
2749.0,2.06,4.27
2749.5,2.06,4.27
2750.0,2.06,4.27
2750.5,2.06,4.26
2751.0,2.06,4.27
2751.5,2.06,4.26
2752.0,2.06,4.26
2752.5,2.06,4.26
2753.0,2.06,4.27
2753.5,2.06,4.27
2754.0,2.06,4.27
2754.5,2.06,4.27
2755.0,2.06,4.27
2755.5,2.07,4.26
2756.0,2.06,4.27
2756.5,2.07,4.26
2757.0,2.07,4.26
2757.5,2.07,4.27
2758.0,2.07,4.27
2758.5,2.07,4.27
2759.0,2.07,4.27
2759.5,2.07,4.26
2760.0,2.07,4.26
2760.5,2.07,4.27
2761.0,2.06,4.27
2761.5,2.06,4.26
2762.0,2.06,4.26
2762.5,2.06,4.26
2763.0,2.06,4.27
2763.5,2.06,4.27
2764.0,2.06,4.27
2764.5,2.06,4.27
2765.0,2.06,4.27
2765.5,2.06,4.27
2766.0,2.06,4.26
2766.5,2.07,4.26
2767.0,2.06,4.27
2767.5,2.07,4.26
2768.0,2.07,4.26
2768.5,2.07,4.26
2769.0,2.07,4.27
2769.5,2.07,4.27
2770.0,2.07,4.27
2770.5,2.07,4.27
2771.0,2.07,4.27
2771.5,2.07,4.27
2772.0,2.07,4.27
2772.5,2.07,4.27
2773.0,2.07,4.27
2773.5,2.07,4.26
2774.0,2.07,4.26
2774.5,2.07,4.27
2775.0,2.07,4.27
2775.5,2.07,4.27
2776.0,2.07,4.27
2776.5,2.07,4.27
2777.0,2.07,4.27
2777.5,2.07,4.27
2778.0,2.07,4.27
2778.5,2.07,4.27
2779.0,2.07,4.27
2779.5,2.07,4.27
2780.1,2.07,4.27
2780.6,2.07,4.27
2781.0,2.07,4.27
2781.5,2.07,4.27
2782.1,2.07,4.27
2782.6,2.07,4.27
2783.1,2.07,4.27
2783.6,2.07,4.27
2784.1,2.07,4.27
2784.6,2.07,4.27
2785.1,2.07,4.27
2785.6,2.07,4.27
2786.1,2.07,4.27
2786.6,2.07,4.27
2787.1,2.07,4.27
2787.6,2.07,4.27
2788.1,2.07,4.27
2788.6,2.07,4.27
2789.1,2.07,4.27
2789.6,2.07,4.27
2790.1,2.07,4.27
2790.6,2.07,4.27
2791.1,2.07,4.27
2791.6,2.07,4.27
2792.1,2.07,4.27
2792.6,2.07,4.27
2793.1,2.07,4.27
2793.6,2.07,4.27
2794.1,2.07,4.27
2794.6,2.07,4.27
2795.1,2.07,4.27
2795.6,2.07,4.27
2796.1,2.07,4.27
2796.6,2.07,4.27
2797.1,2.07,4.27
2797.6,2.07,4.27
2798.1,2.07,4.27
2798.6,2.07,4.27
2799.1,2.07,4.27
2799.6,2.07,4.27
2800.1,2.07,4.27
2800.6,2.07,4.27
2801.1,2.07,4.27
2801.6,2.07,4.27
2802.1,2.07,4.27
2802.6,2.07,4.27
2803.1,2.07,4.27
2803.6,2.07,4.27
2804.1,2.07,4.27
2804.6,2.07,4.27
2805.1,2.07,4.27
2805.6,2.07,4.27
2806.1,2.07,4.27
2806.6,2.07,4.27
2807.1,2.07,4.27
2807.6,2.07,4.28
2808.1,2.07,4.27
2808.6,2.07,4.27
2809.1,2.07,4.27
2809.6,2.07,4.27
2810.1,2.07,4.27
2810.6,2.07,4.27
2811.1,2.07,4.27
2811.6,2.07,4.27
2812.1,2.07,4.27
2812.6,2.07,4.27
2813.1,2.07,4.27
2813.6,2.07,4.27
2814.1,2.07,4.27
2814.6,2.07,4.27
2815.1,2.07,4.28
2815.6,2.07,4.27
2816.1,2.07,4.27
2816.6,2.07,4.27
2817.1,2.07,4.27
2817.6,2.07,4.27
2818.1,2.07,4.27
2818.6,2.07,4.27
2819.1,2.07,4.28
2819.6,2.07,4.27
2820.1,2.07,4.27
2820.6,2.07,4.27
2821.1,2.07,4.27
2821.6,2.07,4.27
2822.1,2.07,4.27
2822.6,2.07,4.28
2823.1,2.07,4.27
2823.6,2.07,4.27
2824.1,2.06,4.27
2824.6,2.07,4.27
2825.1,2.07,4.27
2825.6,2.07,4.27
2826.1,2.06,4.27
2826.6,2.07,4.28
2827.1,2.06,4.27
2827.6,2.06,4.27
2828.1,2.06,4.28
2828.6,2.06,4.28
2829.1,2.07,4.28
2829.6,2.07,4.28
2830.1,2.06,4.28
2830.6,2.06,4.28
2831.1,2.07,4.28
2831.6,2.07,4.28
2832.1,2.06,4.28
2832.6,2.06,4.28
2833.1,2.07,4.28
2833.6,2.07,4.28
2834.1,2.07,4.28
2834.6,2.06,4.28
2835.1,2.07,4.28
2835.6,2.07,4.27
2836.1,2.07,4.28
2836.6,2.07,4.28
2837.1,2.07,4.28
2837.6,2.07,4.28
2838.1,2.07,4.28
2838.6,2.07,4.28
2839.1,2.07,4.28
2839.6,2.07,4.28
2840.1,2.07,4.28
2840.6,2.07,4.28
2841.1,2.07,4.28
2841.6,2.07,4.28
2842.1,2.07,4.28
2842.6,2.07,4.28
2843.1,2.07,4.28
2843.6,2.07,4.28
2844.1,2.07,4.28
2844.6,2.07,4.28
2845.1,2.07,4.28
2845.6,2.07,4.28
2846.1,2.07,4.28
2846.6,2.07,4.28
2847.1,2.07,4.28
2847.6,2.07,4.28
2848.1,2.07,4.28
2848.6,2.07,4.28
2849.1,2.07,4.28
2849.6,2.07,4.28
2850.1,2.07,4.28
2850.6,2.07,4.28
2851.1,2.07,4.28
2851.6,2.07,4.28
2852.2,2.07,4.28
2852.7,2.07,4.28
2853.2,2.07,4.28
2853.7,2.07,4.28
2854.2,2.07,4.28
2854.7,2.07,4.28
2855.2,2.07,4.28
2855.7,2.07,4.28
2856.2,2.07,4.28
2856.7,2.07,4.28
2857.2,2.07,4.28
2857.7,2.07,4.28
2858.2,2.07,4.28
2858.7,2.07,4.28
2859.2,2.07,4.28
2859.7,2.07,4.28
2860.2,2.07,4.28
2860.7,2.07,4.28
2861.2,2.07,4.28
2861.7,2.07,4.28
2862.2,2.07,4.28
2862.7,2.07,4.28
2863.2,2.07,4.28
2863.7,2.07,4.28
2864.2,2.07,4.28
2864.7,2.07,4.28
2865.2,2.07,4.28
2865.7,2.07,4.28
2866.2,2.07,4.28
2866.7,2.07,4.28
2867.2,2.07,4.28
2867.7,2.07,4.28
2868.2,2.06,4.28
2868.7,2.06,4.28
2869.2,2.06,4.28
2869.7,2.07,4.28
2870.2,2.06,4.28
2870.7,2.07,4.28
2871.2,2.07,4.28
2871.7,2.06,4.28
2872.2,2.06,4.28
2872.7,2.07,4.28
2873.2,2.07,4.28
2873.7,2.07,4.28
2874.2,2.07,4.28
2874.7,2.07,4.28
2875.2,2.07,4.28
2875.7,2.07,4.28
2876.2,2.07,4.28
2876.7,2.07,4.28
2877.2,2.07,4.28
2877.7,2.06,4.28
2878.2,2.07,4.28
2878.7,2.07,4.28
2879.2,2.07,4.28
2879.7,2.07,4.28
2880.2,2.07,4.28
2880.7,2.07,4.28
2881.2,2.07,4.28
2881.7,2.06,4.28
2882.2,2.07,4.28
2882.7,2.07,4.28
2883.2,2.07,4.28
2883.7,2.07,4.28
2884.2,2.06,4.28
2884.7,2.06,4.28
2885.2,2.06,4.29
2885.7,2.06,4.28
2886.2,2.06,4.29
2886.7,2.06,4.29
2887.2,2.06,4.28
2887.7,2.06,4.29
2888.2,2.06,4.28
2888.7,2.06,4.29
2889.2,2.06,4.28
2889.7,2.06,4.29
2890.2,2.06,4.29
2890.7,2.06,4.29
2891.2,2.06,4.29
2891.7,2.06,4.29
2892.2,2.06,4.29
2892.7,2.06,4.29
2893.2,2.06,4.29
2893.7,2.06,4.29
2894.2,2.06,4.29
2894.7,2.06,4.29
2895.2,2.06,4.29
2895.7,2.06,4.29
2896.2,2.06,4.29
2896.7,2.06,4.29
2897.2,2.06,4.29
2897.7,2.06,4.29
2898.2,2.06,4.29
2898.7,2.06,4.29
2899.2,2.06,4.29
2899.7,2.07,4.29
2900.2,2.06,4.29
2900.7,2.07,4.29
2901.2,2.07,4.29
2901.7,2.07,4.29
2902.2,2.07,4.29
2902.7,2.07,4.29
2903.2,2.07,4.29
2903.7,2.07,4.29
2904.2,2.07,4.29
2904.7,2.07,4.29
2905.2,2.07,4.29
2905.7,2.06,4.29
2906.2,2.06,4.29
2906.7,2.06,4.29
2907.2,2.06,4.29
2907.7,2.06,4.29
2908.2,2.06,4.29
2908.7,2.06,4.29
2909.2,2.06,4.29
2909.7,2.06,4.29
2910.2,2.06,4.29
2910.7,2.06,4.29
2911.2,2.06,4.29
2911.7,2.07,4.29
2912.2,2.06,4.29
2912.7,2.07,4.29
2913.2,2.07,4.29
2913.7,2.07,4.29
2914.2,2.07,4.29
2914.7,2.07,4.29
2915.2,2.07,4.29
2915.7,2.07,4.29
2916.2,2.07,4.3
2916.7,2.07,4.29
2917.2,2.07,4.3
2917.7,2.07,4.29
2918.2,2.06,4.3
2918.7,2.06,4.29
2919.2,2.06,4.29
2919.7,2.06,4.29
2920.2,2.06,4.29
2920.7,2.06,4.29
2921.2,2.06,4.29
2921.7,2.06,4.29
2922.3,2.06,4.3
2922.8,2.06,4.3
2923.3,2.06,4.29
2923.8,2.06,4.3
2924.3,2.06,4.3
2924.8,2.06,4.3
2925.3,2.06,4.3
2925.8,2.06,4.3
2926.3,2.06,4.29
2926.8,2.06,4.3
2927.3,2.06,4.3
2927.8,2.06,4.3
2928.3,2.06,4.3
2928.8,2.06,4.3
2929.3,2.06,4.3
2929.8,2.06,4.3
2930.3,2.06,4.3
2930.8,2.06,4.3
2931.3,2.06,4.3
2931.8,2.06,4.3
2932.3,2.06,4.3
2932.8,2.06,4.3
2933.3,2.06,4.3
2933.8,2.06,4.3
2934.3,2.06,4.3
2934.8,2.06,4.3
2935.3,2.06,4.3
2935.8,2.06,4.3
2936.3,2.06,4.3
2936.8,2.06,4.3
2937.3,2.06,4.3
2937.8,2.06,4.3
2938.3,2.06,4.3
2938.8,2.06,4.3
2939.3,2.06,4.3
2939.8,2.06,4.3
2940.3,2.06,4.3
2940.8,2.06,4.3
2941.3,2.06,4.3
2941.8,2.06,4.3
2942.3,2.06,4.3
2942.8,2.06,4.3
2943.3,2.06,4.3
2943.8,2.06,4.3
2944.3,2.06,4.3
2944.8,2.06,4.3
2945.3,2.06,4.3
2945.8,2.06,4.3
2946.3,2.06,4.3
2946.8,2.06,4.3
2947.3,2.06,4.3
2947.8,2.06,4.3
2948.3,2.06,4.3
2948.8,2.06,4.3
2949.3,2.06,4.3
2949.8,2.06,4.3
2950.3,2.06,4.3
2950.8,2.06,4.3
2951.3,2.06,4.3
2951.8,2.06,4.3
2952.3,2.06,4.3
2952.8,2.07,4.3
2953.3,2.06,4.3
2953.8,2.06,4.3
2954.3,2.06,4.3
2954.8,2.06,4.3
2955.3,2.07,4.3
2955.8,2.07,4.3
2956.3,2.07,4.3
2956.8,2.07,4.3
2957.3,2.07,4.3
2957.8,2.07,4.3
2958.3,2.07,4.3
2958.8,2.07,4.3
2959.3,2.07,4.3
2959.8,2.07,4.3
2960.3,2.07,4.3
2960.8,2.07,4.3
2961.3,2.06,4.3
2961.8,2.06,4.3
2962.3,2.07,4.3
2962.8,2.06,4.3
2963.3,2.06,4.3
2963.8,2.06,4.31
2964.3,2.06,4.3
2964.8,2.06,4.3
2965.3,2.06,4.3
2965.8,2.06,4.3
2966.3,2.06,4.3
2966.8,2.06,4.3
2967.3,2.06,4.3
2967.8,2.06,4.3
2968.3,2.06,4.3
2968.8,2.06,4.3
2969.3,2.06,4.3
2969.8,2.06,4.3
2970.3,2.06,4.3
2970.8,2.06,4.3
2971.3,2.06,4.31
2971.8,2.06,4.3
2972.3,2.06,4.3
2972.8,2.06,4.3
2973.3,2.06,4.3
2973.8,2.06,4.3
2974.3,2.06,4.3
2974.8,2.06,4.3
2975.3,2.06,4.3
2975.8,2.06,4.31
2976.3,2.06,4.3
2976.8,2.06,4.3
2977.3,2.06,4.3
2977.8,2.06,4.3
2978.3,2.06,4.31
2978.8,2.06,4.3
2979.3,2.06,4.3
2979.8,2.06,4.3
2980.3,2.06,4.3
2980.8,2.06,4.3
2981.3,2.06,4.31
2981.8,2.06,4.3
2982.3,2.06,4.3
2982.8,2.06,4.3
2983.3,2.06,4.3
2983.8,2.06,4.31
2984.3,2.06,4.31
2984.8,2.06,4.3
2985.3,2.06,4.31
2985.8,2.06,4.31
2986.3,2.06,4.3
2986.8,2.06,4.31
2987.3,2.06,4.3
2987.8,2.06,4.31
2988.3,2.06,4.3
2988.8,2.06,4.31
2989.3,2.06,4.31
2989.8,2.06,4.31
2990.3,2.06,4.3
2990.8,2.06,4.3
2991.3,2.06,4.3
2991.8,2.06,4.3
2992.3,2.06,4.3
2992.9,2.06,4.3
2993.4,2.06,4.31
2993.8,2.06,4.31
2994.3,2.06,4.3
2994.9,2.06,4.31
2995.4,2.06,4.31
2995.9,2.06,4.3
2996.4,2.06,4.31
2996.9,2.06,4.31
2997.4,2.06,4.31
2997.9,2.06,4.31
2998.4,2.06,4.31
2998.9,2.06,4.31
2999.4,2.06,4.3
2999.9,2.06,4.31
3000.4,2.06,4.31
3000.9,2.06,4.3
3001.4,2.06,4.31
3001.9,2.06,4.31
3002.4,2.06,4.3
3002.9,2.06,4.31
3003.4,2.06,4.3
3003.9,2.06,4.3
3004.4,2.06,4.31
3004.9,2.06,4.31
3005.4,2.06,4.31
3005.9,2.06,4.31
3006.4,2.06,4.3
3006.9,2.06,4.31
3007.4,2.06,4.31
3007.9,2.06,4.31
3008.4,2.06,4.31
3008.9,2.06,4.3
3009.4,2.06,4.31
3009.9,2.06,4.31
3010.4,2.06,4.31
3010.9,2.06,4.31
3011.4,2.06,4.31
3011.9,2.06,4.31
3012.4,2.06,4.31
3012.9,2.06,4.31
3013.4,2.06,4.31
3013.9,2.06,4.31
3014.4,2.06,4.31
3014.9,2.06,4.31
3015.4,2.06,4.3
3015.9,2.06,4.31
3016.4,2.06,4.31
3016.9,2.06,4.31
3017.4,2.06,4.31
3017.9,2.06,4.31
3018.4,2.06,4.31
3018.9,2.06,4.31
3019.4,2.06,4.31
3019.9,2.06,4.31
3020.4,2.06,4.31
3020.9,2.06,4.31
3021.4,2.06,4.3
3021.9,2.06,4.31
3022.4,2.07,4.31
3022.9,2.07,4.31
3023.4,2.07,4.31
3023.9,2.07,4.31
3024.4,2.07,4.31
3024.9,2.07,4.31
3025.4,2.07,4.31
3025.9,2.07,4.31
3026.4,2.07,4.31
3026.9,2.07,4.3
3027.4,2.07,4.31
3027.9,2.07,4.31
3028.4,2.07,4.31
3028.9,2.07,4.31
3029.4,2.07,4.31
3029.9,2.07,4.31
3030.4,2.07,4.31
3030.9,2.07,4.31
3031.4,2.07,4.31
3031.9,2.07,4.31
3032.4,2.07,4.31
3032.9,2.07,4.3
3033.4,2.06,4.31
3033.9,2.07,4.31
3034.4,2.07,4.31
3034.9,2.07,4.31
3035.4,2.07,4.31
3035.9,2.06,4.31
3036.4,2.06,4.31
3036.9,2.06,4.31
3037.4,2.06,4.31
3037.9,2.06,4.31
3038.4,2.06,4.31
3038.9,2.06,4.31
3039.4,2.06,4.31
3039.9,2.06,4.31
3040.4,2.06,4.31
3040.9,2.06,4.31
3041.4,2.06,4.31
3041.9,2.06,4.31
3042.4,2.06,4.31
3042.9,2.06,4.3
3043.4,2.06,4.31
3043.9,2.06,4.3
3044.4,2.06,4.3
3044.9,2.06,4.31
3045.4,2.06,4.31
3045.9,2.06,4.31
3046.4,2.06,4.31
3046.9,2.06,4.31
3047.4,2.06,4.3
3047.9,2.06,4.31
3048.4,2.06,4.3
3048.9,2.06,4.31
3049.4,2.06,4.31
3049.9,2.06,4.31
3050.4,2.06,4.31
3050.9,2.06,4.31
3051.4,2.07,4.31
3051.9,2.07,4.31
3052.4,2.06,4.31
3052.9,2.07,4.31
3053.4,2.07,4.31
3053.9,2.07,4.3
3054.4,2.07,4.31
3054.9,2.07,4.31
3055.4,2.07,4.3
3055.9,2.07,4.31
3056.4,2.07,4.3
3056.9,2.07,4.31
3057.4,2.06,4.31
3057.9,2.07,4.31
3058.4,2.06,4.31
3058.9,2.06,4.31
3059.4,2.06,4.31
3059.9,2.06,4.31
3060.4,2.06,4.31
3060.9,2.07,4.3
3061.4,2.06,4.31
3061.9,2.06,4.31
3062.4,2.06,4.31
3062.9,2.06,4.31
3063.4,2.06,4.31
3063.9,2.06,4.31
3064.4,2.06,4.31
3065.0,2.06,4.31
3065.5,2.06,4.31
3066.0,2.06,4.3
3066.5,2.06,4.31
3067.0,2.06,4.31
3067.5,2.06,4.31
3068.0,2.06,4.31
3068.5,2.06,4.31
3069.0,2.06,4.31
3069.5,2.06,4.3
3070.0,2.06,4.3
3070.5,2.06,4.31
3071.0,2.06,4.31
3071.5,2.06,4.31
3072.0,2.06,4.31
3072.5,2.06,4.31
3073.0,2.06,4.31
3073.5,2.06,4.3
3074.0,2.06,4.31
3074.5,2.06,4.31
3075.0,2.06,4.31
3075.5,2.07,4.31
3076.0,2.07,4.31
3076.5,2.07,4.31
3077.0,2.07,4.31
3077.5,2.07,4.31
3078.0,2.07,4.31
3078.5,2.07,4.31
3079.0,2.07,4.31
3079.5,2.07,4.31
3080.0,2.07,4.31
3080.5,2.07,4.31
3081.0,2.07,4.31
3081.5,2.07,4.31
3082.0,2.07,4.31
3082.5,2.07,4.31
3083.0,2.07,4.31
3083.5,2.07,4.31
3084.0,2.06,4.31
3084.5,2.06,4.31
3085.0,2.06,4.31
3085.5,2.06,4.31
3086.0,2.06,4.31
3086.5,2.06,4.31
3087.0,2.06,4.31
3087.5,2.06,4.31
3088.0,2.06,4.31
3088.5,2.06,4.31
3089.0,2.06,4.31
3089.5,2.06,4.31
3090.0,2.06,4.31
3090.5,2.06,4.31
3091.0,2.06,4.31
3091.5,2.06,4.31
3092.0,2.06,4.31
3092.5,2.06,4.31
3093.0,2.06,4.31
3093.5,2.06,4.31
3094.0,2.06,4.3
3094.5,2.06,4.31
3095.0,2.06,4.31
3095.5,2.06,4.3
3096.0,2.06,4.31
3096.5,2.06,4.31
3097.0,2.06,4.3
3097.5,2.06,4.31
3098.0,2.06,4.31
3098.5,2.06,4.31
3099.0,2.06,4.31
3099.5,2.06,4.31
3100.0,2.06,4.3
3100.5,2.06,4.3
3101.0,2.06,4.31
3101.5,2.06,4.31
3102.0,2.06,4.31
3102.5,2.06,4.31
3103.0,2.06,4.31
3103.5,2.06,4.31
3104.0,2.06,4.31
3104.5,2.06,4.31
3105.0,2.06,4.31
3105.5,2.06,4.31
3106.0,2.06,4.31
3106.5,2.06,4.31
3107.0,2.06,4.31
3107.5,2.06,4.31
3108.0,2.06,4.31
3108.5,2.06,4.31
3109.0,2.06,4.31
3109.5,2.06,4.3
3110.0,2.06,4.31
3110.5,2.06,4.3
3111.0,2.06,4.31
3111.5,2.06,4.31
3112.0,2.06,4.31
3112.5,2.06,4.31
3113.0,2.06,4.31
3113.5,2.06,4.31
3114.0,2.06,4.31
3114.5,2.06,4.31
3115.0,2.06,4.31
3115.5,2.06,4.31
3116.0,2.06,4.31
3116.5,2.06,4.31
3117.0,2.06,4.31
3117.5,2.06,4.31
3118.0,2.06,4.31
3118.5,2.06,4.31
3119.0,2.06,4.31
3119.5,2.06,4.31
3120.0,2.06,4.31
3120.5,2.06,4.31
3121.0,2.06,4.31
3121.5,2.06,4.31
3122.0,2.06,4.31
3122.5,2.06,4.31
3123.0,2.06,4.31
3123.5,2.06,4.31
3124.0,2.06,4.31
3124.5,2.06,4.31
3125.0,2.06,4.31
3125.5,2.06,4.31
3126.0,2.06,4.31
3126.5,2.06,4.31
3127.0,2.07,4.31
3127.5,2.06,4.31
3128.0,2.06,4.31
3128.5,2.06,4.31
3129.0,2.06,4.31
3129.5,2.06,4.31
3130.0,2.06,4.31
3130.5,2.06,4.31
3131.0,2.06,4.31
3131.5,2.06,4.31
3132.0,2.06,4.31
3132.5,2.06,4.31
3133.0,2.06,4.31
3133.5,2.06,4.31
3134.0,2.06,4.31
3134.5,2.06,4.31
3135.1,2.06,4.31
3135.6,2.06,4.31
3136.1,2.06,4.31
3136.6,2.06,4.31
3137.1,2.06,4.31
3137.6,2.06,4.31
3138.1,2.06,4.31
3138.6,2.06,4.31
3139.1,2.06,4.31
3139.6,2.06,4.31
3140.1,2.06,4.31
3140.6,2.06,4.31
3141.1,2.06,4.31
3141.6,2.06,4.31
3142.1,2.06,4.31
3142.6,2.06,4.31
3143.1,2.06,4.31
3143.6,2.06,4.31
3144.1,2.06,4.31
3144.6,2.06,4.31
3145.1,2.06,4.31
3145.6,2.06,4.31
3146.1,2.06,4.31
3146.6,2.06,4.31
3147.1,2.06,4.31
3147.6,2.06,4.31
3148.1,2.06,4.31
3148.6,2.06,4.31
3149.1,2.06,4.31
3149.6,2.06,4.31
3150.1,2.06,4.31
3150.6,2.06,4.31
3151.1,2.06,4.31
3151.6,2.06,4.31
3152.1,2.06,4.31
3152.6,2.06,4.31
3153.1,2.06,4.31
3153.6,2.06,4.31
3154.1,2.06,4.31
3154.6,2.06,4.31
3155.1,2.06,4.31
3155.6,2.06,4.31
3156.1,2.06,4.31
3156.6,2.06,4.31
3157.1,2.06,4.31
3157.6,2.06,4.31
3158.1,2.06,4.31
3158.6,2.06,4.31
3159.1,2.06,4.31
3159.6,2.06,4.31
3160.1,2.06,4.31
3160.6,2.06,4.31
3161.1,2.06,4.31
3161.6,2.06,4.31
3162.1,2.06,4.31
3162.6,2.06,4.31
3163.1,2.06,4.31
3163.6,2.06,4.31
3164.1,2.06,4.31
3164.6,2.06,4.31
3165.1,2.06,4.31
3165.6,2.06,4.31
3166.1,2.06,4.31
